,time (s),Channel 1 (V),Channel 2 (V)
452,-0.01616,0.42,0.42
453,-0.01614,0.42,0.42
454,-0.01612,0.44,0.42
455,-0.0161,0.44,0.42
456,-0.016079999999999997,0.46,0.42
457,-0.016059999999999998,0.46,0.42
458,-0.01604,0.48,0.42
459,-0.01602,0.48,0.42
460,-0.016,0.5,0.42
461,-0.01598,0.5,0.42
462,-0.015960000000000002,0.52,0.42
463,-0.01594,0.54,0.42
464,-0.01592,0.54,0.42
465,-0.015899999999999997,0.56,0.4
466,-0.01588,0.56,0.4
467,-0.01586,0.58,0.4
468,-0.01584,0.58,0.4
469,-0.01582,0.6,0.4
470,-0.0158,0.6,0.4
471,-0.01578,0.62,0.4
472,-0.01576,0.64,0.4
473,-0.015739999999999997,0.64,0.4
474,-0.015719999999999998,0.64,0.4
475,-0.0157,0.66,0.4
476,-0.01568,0.68,0.4
477,-0.01566,0.68,0.4
478,-0.01564,0.7000000000000001,0.4
479,-0.01562,0.7000000000000001,0.4
480,-0.0156,0.72,0.4
481,-0.01558,0.72,0.4
482,-0.01556,0.74,0.4
483,-0.01554,0.74,0.4
484,-0.015519999999999999,0.76,0.4
485,-0.0155,0.76,0.4
486,-0.015479999999999999,0.78,0.4
487,-0.01546,0.78,0.4
488,-0.015439999999999999,0.8,0.4
489,-0.01542,0.8,0.4
490,-0.015399999999999999,0.8200000000000001,0.4
491,-0.01538,0.8200000000000001,0.4
492,-0.015359999999999999,0.84,0.4
493,-0.01534,0.84,0.4
494,-0.015319999999999999,0.86,0.4
495,-0.0153,0.86,0.4
496,-0.01528,0.88,0.4
497,-0.01526,0.88,0.4
498,-0.01524,0.88,0.4
499,-0.01522,0.9,0.4
500,-0.0152,0.92,0.4
501,-0.015179999999999999,0.92,0.4
502,-0.01516,0.92,0.42
503,-0.015139999999999999,0.9400000000000001,0.42
504,-0.01512,0.9400000000000001,0.42
505,-0.015099999999999999,0.96,0.44
506,-0.01508,0.96,0.44
507,-0.015059999999999999,0.96,0.44
508,-0.01504,0.98,0.46
509,-0.015019999999999999,0.98,0.46
510,-0.015,1.0,0.46
511,-0.014979999999999999,1.0,0.46
512,-0.01496,1.02,0.48
513,-0.01494,1.02,0.48
514,-0.01492,1.02,0.5
515,-0.0149,1.04,0.5
516,-0.014879999999999999,1.06,0.5
517,-0.01486,1.06,0.52
518,-0.014839999999999999,1.06,0.52
519,-0.01482,1.08,0.54
520,-0.014799999999999999,1.08,0.54
521,-0.01478,1.1,0.56
522,-0.014759999999999999,1.1,0.56
523,-0.01474,1.12,0.56
524,-0.014719999999999999,1.12,0.58
525,-0.0147,1.12,0.58
526,-0.014679999999999999,1.1400000000000001,0.6
527,-0.01466,1.1400000000000001,0.6
528,-0.014639999999999999,1.16,0.62
529,-0.01462,1.16,0.62
530,-0.0146,1.16,0.62
531,-0.01458,1.18,0.64
532,-0.01456,1.18,0.64
533,-0.014539999999999999,1.2,0.66
534,-0.01452,1.2,0.66
535,-0.014499999999999999,1.2,0.68
536,-0.01448,1.22,0.68
537,-0.014459999999999999,1.22,0.68
538,-0.01444,1.24,0.7000000000000001
539,-0.014419999999999999,1.24,0.7000000000000001
540,-0.0144,1.26,0.72
541,-0.014379999999999999,1.26,0.72
542,-0.01436,1.26,0.72
543,-0.014339999999999999,1.28,0.74
544,-0.01432,1.28,0.74
545,-0.014299999999999998,1.28,0.74
546,-0.01428,1.3,0.76
547,-0.01426,1.3,0.76
548,-0.01424,1.3,0.76
549,-0.01422,1.3,0.78
550,-0.014199999999999999,1.32,0.78
551,-0.01418,1.32,0.8
552,-0.014159999999999999,1.34,0.8
553,-0.01414,1.34,0.8
554,-0.014119999999999999,1.36,0.8
555,-0.0141,1.36,0.8200000000000001
556,-0.014079999999999999,1.36,0.8200000000000001
557,-0.01406,1.36,0.84
558,-0.014039999999999999,1.3800000000000001,0.84
559,-0.01402,1.3800000000000001,0.84
560,-0.013999999999999999,1.3800000000000001,0.84
561,-0.01398,1.4000000000000001,0.86
562,-0.013959999999999998,1.4000000000000001,0.86
563,-0.01394,1.4000000000000001,0.88
564,-0.01392,1.4000000000000001,0.88
565,-0.0139,1.42,0.88
566,-0.01388,1.42,0.88
567,-0.013859999999999999,1.42,0.9
