,time (s),Channel 1 (V),Channel 2 (V)
560,-0.013999999999999999,1.4000000000000001,0.92
561,-0.01398,1.4000000000000001,0.92
562,-0.013959999999999998,1.4000000000000001,0.9400000000000001
563,-0.01394,1.42,0.9400000000000001
564,-0.01392,1.42,0.9400000000000001
565,-0.0139,1.42,0.96
566,-0.01388,1.42,0.96
567,-0.013859999999999999,1.44,0.96
568,-0.01384,1.44,0.96
569,-0.013819999999999999,1.44,0.98
570,-0.0138,1.44,0.98
571,-0.013779999999999999,1.44,0.98
572,-0.01376,1.46,0.98
573,-0.013739999999999999,1.46,1.0
574,-0.01372,1.46,1.0
575,-0.013699999999999999,1.48,1.0
576,-0.01368,1.48,1.02
577,-0.013659999999999999,1.48,1.02
578,-0.01364,1.48,1.02
579,-0.013619999999999998,1.5,1.02
580,-0.0136,1.5,1.02
581,-0.01358,1.5,1.04
582,-0.01356,1.5,1.04
583,-0.01354,1.5,1.04
584,-0.013519999999999999,1.52,1.04
585,-0.0135,1.52,1.06
586,-0.013479999999999999,1.52,1.06
587,-0.01346,1.52,1.06
588,-0.013439999999999999,1.54,1.06
589,-0.01342,1.54,1.06
590,-0.013399999999999999,1.54,1.08
591,-0.01338,1.54,1.08
592,-0.013359999999999999,1.54,1.08
593,-0.01334,1.54,1.08
594,-0.013319999999999999,1.56,1.08
595,-0.0133,1.56,1.08
596,-0.013279999999999998,1.56,1.08
597,-0.01326,1.56,1.08
598,-0.01324,1.56,1.1
599,-0.013219999999999999,1.58,1.1
600,-0.0132,1.58,1.1
601,-0.013179999999999999,1.58,1.1
602,-0.01316,1.58,1.1
603,-0.013139999999999999,1.58,1.1
604,-0.01312,1.6,1.1
605,-0.013099999999999999,1.6,1.12
606,-0.01308,1.6,1.12
607,-0.013059999999999999,1.6,1.12
608,-0.01304,1.6,1.12
609,-0.013019999999999999,1.6,1.12
610,-0.013,1.6,1.12
611,-0.012979999999999998,1.6,1.12
612,-0.01296,1.6,1.12
613,-0.012939999999999998,1.6,1.12
614,-0.01292,1.6,1.12
615,-0.0129,1.6,1.12
616,-0.012879999999999999,1.62,1.12
617,-0.01286,1.62,1.1400000000000001
618,-0.012839999999999999,1.62,1.1400000000000001
619,-0.01282,1.62,1.1400000000000001
620,-0.012799999999999999,1.62,1.1400000000000001
621,-0.01278,1.62,1.1400000000000001
622,-0.012759999999999999,1.62,1.1400000000000001
623,-0.01274,1.62,1.1400000000000001
624,-0.012719999999999999,1.62,1.1400000000000001
625,-0.0127,1.62,1.1400000000000001
626,-0.012679999999999999,1.62,1.1400000000000001
627,-0.01266,1.62,1.1400000000000001
628,-0.012639999999999998,1.62,1.1400000000000001
629,-0.01262,1.62,1.1400000000000001
630,-0.012599999999999998,1.62,1.1400000000000001
631,-0.01258,1.62,1.1400000000000001
632,-0.01256,1.62,1.1400000000000001
633,-0.012539999999999999,1.62,1.1400000000000001
634,-0.01252,1.62,1.1400000000000001
635,-0.012499999999999999,1.62,1.1400000000000001
636,-0.01248,1.62,1.1400000000000001
637,-0.012459999999999999,1.62,1.1400000000000001
638,-0.01244,1.62,1.1400000000000001
639,-0.012419999999999999,1.62,1.1400000000000001
640,-0.0124,1.62,1.1400000000000001
641,-0.012379999999999999,1.62,1.1400000000000001
642,-0.01236,1.62,1.1400000000000001
643,-0.012339999999999999,1.62,1.1400000000000001
644,-0.01232,1.62,1.1400000000000001
645,-0.012299999999999998,1.62,1.1400000000000001
646,-0.01228,1.62,1.1400000000000001
647,-0.012259999999999998,1.62,1.1400000000000001
648,-0.01224,1.62,1.1400000000000001
649,-0.01222,1.62,1.1400000000000001
650,-0.012199999999999999,1.62,1.1400000000000001
651,-0.01218,1.62,1.1400000000000001
652,-0.012159999999999999,1.62,1.1400000000000001
653,-0.01214,1.62,1.1400000000000001
654,-0.012119999999999999,1.62,1.12
655,-0.0121,1.62,1.12
656,-0.012079999999999999,1.6,1.12
657,-0.01206,1.6,1.12
658,-0.012039999999999999,1.6,1.12
